mu,global_avg_wasserstein_distance,global_avg_swd_zscore,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_swd_zscore_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std
"(10, -10)",3.093505350723723,94.25524154508469,1.0228603190564935,484.39705630975595,10.178108930587769,0.8057337572264944,25.35842714282747,0.004740663649051378,62.20238954182322,0.18341674470315789
"(20, 20)",8.82686301412256,147.55072971602831,1.0091390177574568,1182.3744021552611,12.388158480326334,1.982905345783691,33.779925629333555,0.003679117338861121,112.66581005418857,2.0673650701303337
"(5, 5)",0.30167231615561113,4.702651555092767,1.0315100761150302,372.49410446467436,10.399223804473877,0.05666925391986941,1.3254417817580846,0.01197538379346701,110.15938023352452,0.2813788807745894
"(50, -50)",13.564838340598223,70.75245734698363,1.3711058936459128,116.55354146608612,44.069616874059044,11.615064446208414,61.967264245691815,0.39089420004064945,164.10100813994057,21.358041809160362
