mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",DEMetro,0.9427470093287204,1.0329166984709452,121.58290553012598,"[568683, 585651, 963144, 520556]",8
"(0, 10)",DEMetro,0.8134450893036876,1.186071923473746,14.502510511481049,"[568683, 585651, 963144, 520556]",10
"(0, 15)",DEMetro,6.243506852595475,1.0296027729558295,119.55255274864446,"[568683, 585651, 963144, 520556]",15
"(0, 20)",DEMetro,0.8983993380986652,1.1069087015524741,25.393736797932412,"[568683, 585651, 963144, 520556]",20
