run_id,alpha,sampler,wasserstein_distance,mmd_rff,r_hat,ess,runtime
22,0,SMC,0.10156509117988671,0.05394202999996267,1.0397938345350473,176.34842923330976,0.7549567222595215
22,2,SMC,0.11903008647793539,0.08095111353777744,1.0654892300796743,88.44121980564353,0.7552247047424316
22,4,SMC,0.09934455453718694,0.06879182979944076,1.0695371966061917,54.83562169739013,0.8240246772766113
22,6,SMC,0.10725729668831088,0.07206668144432546,1.0845200453391282,51.89365434022016,0.78145432472229
22,8,SMC,0.10763110444572593,0.0739727622887456,1.0889262788349336,49.616299149272706,0.8026940822601318
22,10,SMC,0.10753742851741024,0.07447655586218717,1.1222153617856163,34.830817637245914,0.8190720081329346
22,80,SMC,0.1288854386081369,0.09294809152006213,1.11428001244974,38.21877284433528,0.7828669548034668
22,100,SMC,0.1275546154506745,0.08869656390481648,1.097972847231794,41.03042566687934,1.492002010345459
