mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,DEMetro,0.030141743823755517,1.0057120560419754,2900.8301407271556,7.772685289382935
6,DEMetro,0.06810417592561566,1.0154029554122124,1512.9428988087232,6.918487548828125
7,DEMetro,0.15341199322528093,1.0136657517539773,1276.6720542057103,6.758116245269775
8,DEMetro,0.0586824972065307,1.0311112579337887,686.7606508287084,6.813467979431152
9,DEMetro,0.02813081827472742,1.0436498129213791,451.85976222290674,6.765747785568237
10,DEMetro,0.6013968057191469,1.0763747134014887,257.9184747250779,7.1300318241119385
11,DEMetro,1.1341756147301938,1.1660895734622878,87.71020545557657,6.953974485397339
12,DEMetro,0.16024121520971807,1.3054299685364938,51.72911161093976,7.400348424911499
13,DEMetro,3.479145161558269,1.3085329915188404,50.56544919431763,6.694990873336792
14,DEMetro,0.12289713545272107,1.445067850062119,39.77824792564049,7.050796031951904
15,DEMetro,0.6254300457923674,1.6580863201491216,32.139528269371645,6.64618706703186
16,DEMetro,2.552379491532654,1.5536749916319417,34.797282205729154,6.904281854629517
17,DEMetro,0.37418257748520806,1.6595025276875384,32.279879045122534,7.360043525695801
18,DEMetro,1.3313701982995994,1.6427433605139128,32.49462010656095,6.677921772003174
19,DEMetro,1.9006177815680014,1.652264176814854,32.494104141809004,7.022034406661987
20,DEMetro,2.991830632881424,1.6121358755177428,33.40307479266482,7.064101219177246
