dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,0.9841813536431002,0.33316671351183924,0.17968610935543172
5,-5.54483181884337,5.587994206569288e-06,-1.0123431549176376
10,-19.389047350583645,3.799627842738034e-18,-3.5399395341501463
15,-19.953562749343526,1.7485725438465443e-18,-3.643005473470083
30,-34.02155559373367,6.3108654401413245e-25,-6.211457813367999
