dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,-0.9923932825684338,0.3292143926637282,-0.18118539559310987
5,-0.7764546929130369,0.4437677385108999,-0.14176058339640565
10,0.14577171710140638,0.8851101367376424,0.026614152567567287
15,-0.8470745443847371,0.4038902228679401,-0.15465394528264384
30,-0.6444454228412828,0.5243518489632689,-0.11765909839037521
