dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,6.653350721078712,2.699228821594118e-07,1.2147300909760244
5,6.192366144450044,9.409142466387561e-07,1.1305662072155276
10,6.302300812798602,6.973877151903431e-07,1.1506374397843124
15,6.3899510016487655,5.496506113929312e-07,1.16664010165192
30,5.238780531801727,1.3062420698939437e-05,0.9564660903622387
