a,sampler,wasserstein_distance,r_hat,ess,runtime
1,Metro,0.2202716227413688,1.0089865209527016,2741.101518951314,5.832664489746094
2,Metro,0.17396359715819276,1.0054505998851813,4690.686706888585,5.95698094367981
3,Metro,0.18997988258038112,1.0056585921596561,3609.6888004540892,6.242635250091553
5,Metro,0.21839598427318382,1.0075267770324983,2931.959930198209,6.025514364242554
