run_id,mu,sampler,wasserstein_distance,swd_zscore,r_hat,ess,runtime
2,"(10, -10)",DEMetro,5.874207797585514,109.18143203258668,1.023511476643291,197.54666554981992,4.877371072769165
2,"(20, 20)",DEMetro,9.232912354726839,184.74010547305974,1.0174424706402367,232.29675042084025,4.884037494659424
2,"(5, 5)",DEMetro,0.45538630253863727,13.061884599568302,1.1832436546781449,18.335674877099983,4.9133360385894775
2,"(50, -50)",DEMetro,19.953172923846672,76.41283903403216,1.0223515180655667,265.5759095345892,4.9552085399627686
