mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,-77.08887797778046,4.162382847143678e-35,-14.074439133731197
8,-27.437785567433775,2.6871561031915224e-22,-5.009431361091054
10,-19.968724586406392,1.7129529400271408e-18,-3.6457736335276
12,-16.13168635976194,5.07115089681923e-16,-2.945229503280004
15,-15.124742459789184,2.7124089249463078e-15,-2.7613875405609027
18,-11.801359845070698,1.3576706486541276e-12,-2.154623665460298
