mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,-59.67250008752297,6.681665673186701e-32,-10.894658120221777
8,-72.9990292826495,2.0067739612619898e-34,-13.327738338029098
10,-68.70344119808436,1.1536272009165939e-33,-12.543474840806853
12,-60.86794348349822,3.7755690629212165e-32,-11.112915224953852
15,-49.163233063405876,1.7438605998691633e-29,-8.975937249570404
18,-56.4817600091973,3.2455052377628313e-31,-10.312111348210188
