mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
5,-30.014260986077264,2.168564895865912e-23,-5.479829262973922
8,-48.0519573374169,3.3580203445013296e-29,-8.773046988659706
10,-34.51019194062828,4.213818647141652e-25,-6.300670196571698
12,-39.70627224752185,7.830231421301615e-27,-7.249340328136356
15,-38.38622531306948,2.050718828992728e-26,-7.008333833814654
18,-41.42252659333901,2.342971801687681e-27,-7.562684068009799
