mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
5,11.210274820168008,4.6481305790796215e-12,2.046706798279396
8,6.79087093492825,1.867096837642628e-07,1.2398377320554665
10,6.726066115965741,2.2207252154718555e-07,1.2280060449951984
12,5.527253420912115,5.866783843124657e-06,1.0091337932270539
15,5.915736142116855,2.007543737098707e-06,1.0800607097619963
18,5.887960171373434,2.1669063880680547e-06,1.0749895345177378
