nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,DEMetro,3.6606804403759923,1.016568584468877,594.152515392421,2.253967046737671
2,DEMetro,1.0292025433145073,1.0282314981449725,460.8438062439821,2.2756664752960205
3,DEMetro,0.105003137147246,1.004012548637404,2194.421384244074,2.305821418762207
5,DEMetro,0.03860413171509527,1.0070072872906095,1895.2306539748772,2.229506731033325
30,DEMetro,0.02577644062856998,1.0026017059021963,2366.448779822132,2.5972776412963867
