dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,-2.1119344406466594,0.048161195679101876,-0.4722428973308925
5,-22.580685844025567,3.469262762403408e-15,-5.049194852580838
10,-65.62574356550586,7.299668951602617e-24,-14.67436236864405
15,-59.89773719724077,4.1063736549585304e-23,-13.393541207144809
30,-142.66123894408048,2.948019189377056e-30,-31.900022803330426
