dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-11.465197826403157,5.573593159624558e-10,-2.5636961715320292
5,-83.3818204446284,7.833052777282247e-26,-18.644741860187082
10,-53.465216589852176,3.5125628179191302e-22,-11.955185872665895
15,-29.103925408881835,3.182450579902973e-17,-6.507835562634314
30,-3.104372383489842,0.00583794047477815,-0.6941587676956332
