dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,-0.8019922257872485,0.43247440089449396,-0.17933091342866472
5,-12.997495750278073,6.649446964542874e-11,-2.90632840348864
10,-12.5197035552951,1.2619427183926158e-10,-2.799490820778564
15,-14.480343779504736,1.0216824253703616e-11,-3.2379033028538813
30,-16.757508384611437,7.722246107847117e-13,-3.7470927881513862
