mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",Metro,0.5244892413371591,1.0225061335822647,336.5158350169651,"[718416, 725978, 168030, 515797]",8
"(0, 10)",Metro,2.257757365943125,1.0417828601212111,58.16728038517012,"[718416, 725978, 168030, 515797]",10
"(0, 15)",Metro,0.063438499810295,1.7332128427301277,6.066887590154842,"[718416, 725978, 168030, 515797]",15
"(0, 20)",Metro,0.03424353415003993,1.7332164345732175,6.060611964242829,"[718416, 725978, 168030, 515797]",20
