mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",DEMetro,0.08178884809024353,1.0022244290298281,259.9017110656212,"[718416, 725978, 168030, 515797]",8
"(0, 10)",DEMetro,4.461293136513943,1.0049576040549992,477.84798263064965,"[718416, 725978, 168030, 515797]",10
"(0, 15)",DEMetro,7.5584106320513245,1.0082272738020694,739.9488804522223,"[718416, 725978, 168030, 515797]",15
"(0, 20)",DEMetro,0.47750710234513494,1.080470808237346,35.60318230761637,"[718416, 725978, 168030, 515797]",20
