nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,-3.446174220674982,0.003934462181417856,-0.8897983576535685
3.0,-4.817999871318139,0.0002731714277380465,-1.2440022175763086
4.0,4.661656051757409,0.00036688371380999357,1.2036344169468975
10.0,2.1411293130509343,0.05034145129988355,0.552837211434853
50.0,3.562414492866262,0.003122984133074288,0.9198114668772649
