nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,HMC,7.032838473470508,1.083202690143885,79.68963853213212,15.487540483474731
2,HMC,0.2602348946244756,1.0441220792939947,215.47123305734794,11.515239715576172
5,HMC,0.2569434724415551,1.0922374789699258,74.55691329112884,10.261886596679688
10,HMC,0.07848157717444591,1.1246142668837782,57.82552146999348,9.508610010147095
