nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,DEMetro,6.325950583911956,1.0409347242624838,389.72527793221377,4.683629274368286
2,DEMetro,0.9492700290086822,1.025548554414735,478.6944673771797,4.066356182098389
5,DEMetro,0.23981973630001607,1.0163745519210217,526.4759339347562,3.621976852416992
10,DEMetro,0.24254589112555291,1.0184997029418428,583.344104694187,3.914027690887451
