b,global_avg_wasserstein_distance,global_avg_mmd_rff,global_avg_swd_zscore,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_mmd_rff_std,global_avg_swd_zscore_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std,ws_dist_glass_delta,mmd_rff_glass_delta
0.5,0.030822782978134528,0.013852241092264465,3.535355767762207,1.0063354599936618,1071.4442963312379,1.0717278003692627,0.010657109611328014,0.0056199632679584,2.7706730010818936,0.0021243213041904096,98.37923354198853,0.1201110188493122,3.5353557677622085,2.0258482823779658
1.0,0.06784101915351586,0.021207603065629948,2.7788876915223923,1.0076873786285363,985.8812523105473,0.9992643356323242,0.023879318003778675,0.005844675427684546,1.9567100832327144,0.002873607372769708,109.9792418821141,0.05741341462991171,2.7788876915223915,2.458973078469018
2.0,0.13144540024982515,0.022525982458165623,2.074544096866104,1.0077887789593571,925.2068959379961,1.0258846282958984,0.04804294116449572,0.005915898204368735,1.8913488416693627,0.002779152584405899,100.68084759743314,0.100276539429221,2.074544096866103,2.08942615401109
5.0,0.33906694809340365,0.026958476137380193,3.214997575341524,1.0079760848410229,922.5462519800133,1.0296193838119507,0.12019392358650882,0.006413336908578588,2.421340115930909,0.0028655623644205466,90.48527002924806,0.0955471828750542,3.2149975753415236,3.5304323562189994
