b,global_avg_wasserstein_distance,global_avg_mmd_rff,global_avg_swd_zscore,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_mmd_rff_std,global_avg_swd_zscore_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std,ws_dist_glass_delta,mmd_rff_glass_delta
0.5,0.03134879848549985,0.014614146902742625,3.6721111374225073,1.0064409038008983,1059.6841621623064,1.312527096271515,0.010433714929317741,0.00570396041877421,2.712594062551205,0.0024672631103744534,108.54751369038027,0.0886275899595521,3.672111137422508,2.2760086886786173
1.0,0.06004803739601803,0.018550646281325866,2.140318115082577,1.0081578436549907,1060.8644104236562,1.2673532247543335,0.019357610301425982,0.006569177247267902,1.5861940135013894,0.003745255400913504,118.9124567564917,0.05165042971336275,2.1403181150825765,1.811113029361744
2.0,0.11440549152064738,0.023125299450753395,1.4037189796707545,1.0065656877302374,1065.275826710737,1.3615615487098693,0.034976320080357094,0.007317661792994715,1.3769436438818123,0.0018291569832493742,89.71395655537052,0.18245478879354426,1.4037189796707557,2.251574850694358
5.0,0.29961720022263993,0.026874275885490285,2.42027140090152,1.0070606779134372,1017.7151319608708,1.2695605516433717,0.12117303303283156,0.005478374966549281,2.4410645488267355,0.002771957355150192,137.96482623862755,0.036441087176527685,2.420271400901521,3.5029455384220216
