nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,-9.827648388406978,0.0006011110055693165,-4.3950579710888515
3.0,-5.505121125537373,0.00531026219693857,-2.461965012214344
4.0,-8.280076592475151,0.001161237158818938,-3.702962823935852
10.0,-15.089300261482219,0.0001124254283571274,-6.748140223515918
50.0,-3.839806853569792,0.018462588340095943,-1.7172138290103272
