nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-0.9235993471164483,0.40796636818894455,-0.41304618482536054
3.0,1.1365142441824354,0.31921010493386637,0.5082646214777441
4.0,1.4145534857617066,0.230107144181331,0.6326075503944913
10.0,4.887210287638393,0.008118331833407998,2.185626884699149
50.0,7.54295188706093,0.0016547706176559523,3.373310634095711
