mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
5,-0.02420445978312064,0.9808553067279255,-0.004419109538480592
8,-1.5935206478267574,0.12188597382255947,-0.29093573488832025
10,0.6000817471711384,0.5531124239248967,0.10955943642424813
12,1.3471115931521578,0.1883770732961411,0.24594780234871955
15,0.18943908023414485,0.8510683772120022,0.034586685839090726
18,-1.0053441525209672,0.32304647993563385,-0.18354989013054931
