correlation,ws_t_stat,ws_p_value,ws_paired_cohens_d
0.0,-26.004206666518197,1.2011363901917069e-21,-4.747696860426079
0.3,-30.298925246890512,1.6628027412290398e-23,-5.531801608628239
0.5,-40.94032993959638,3.272198361406485e-27,-7.474647406540351
0.9,-44.07767703810014,3.9731310433602724e-28,-8.047445998731648
0.95,-37.35323653090681,4.4553490559656174e-26,-6.819736747934559
0.99,-30.39984965487421,1.5142438392112217e-23,-5.550227800246748
