correlation,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0.0,-18.02843749731584,2.6797949307980043e-17,-3.2915272979506223
0.3,-6.748613106579646,2.090572580046668e-07,-1.2321225434495626
0.5,-5.905755165567898,2.0634008846492294e-06,-1.0782384410947317
0.9,-5.094864864536638,1.9486319548366974e-05,-0.9301908045824063
0.95,-7.1550790937572355,7.103245684209264e-08,-1.306332740128153
0.99,-5.863170430423575,2.3198865178507803e-06,-1.0704635677467553
