correlation,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0.0,-16.354090520663743,3.541493576216978e-16,-2.9858347618829795
0.3,-6.986803275040835,1.1081296324970286e-07,-1.2756099195302788
0.5,-7.320090779668279,4.6071606427583e-08,-1.3364596143366316
0.9,-7.982371622033114,8.378215715293087e-09,-1.457374999925546
0.95,-9.732145611728065,1.217499561805755e-10,-1.7768385614894584
0.99,-14.1503634159339,1.4966476369064768e-14,-2.5834910799342845
