correlation,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0.0,-26.3842746137784,8.017151786783986e-22,-4.817087456459111
0.3,-28.58536702884642,8.532154074669328e-23,-5.218950112087871
0.5,-35.835589315248704,1.4472882155565757e-25,-6.542653543150942
0.9,-43.95879396770056,4.292026762417166e-28,-8.025741018943872
0.95,-30.644045820342136,1.2088562809855395e-23,-5.594811716341097
0.99,-20.60408904375259,7.318116221705457e-19,-3.761774782036114
