correlation,ws_t_stat,ws_p_value,ws_paired_cohens_d
0.0,17.266539786590233,8.453999896588188e-17,3.1524244437253026
0.3,7.068681793155997,8.921635578189426e-08,1.2905588233125354
0.5,8.341010884377189,3.4064680070124277e-09,1.5228532712565004
0.9,7.600683560127911,2.222946588272501e-08,1.3876886127802435
0.95,8.669630881204244,1.5154848568113645e-09,1.5828507996263184
0.99,7.292221190463998,4.9555607767857225e-08,1.3313713467781028
