correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,-15.59830466239329,1.2195808485533938e-15,-2.847847774143603
0.3,-11.56551714665152,2.2075086890515653e-12,-2.111564876811274
0.5,-15.21758393951444,2.3154195229033656e-15,-2.7783379981334635
0.9,-14.511576996595926,7.86480102747967e-15,-2.649439355336219
0.95,-13.878196115764707,2.4504983022354212e-14,-2.5338003566949694
0.99,-12.151233354874535,6.679749979351249e-13,-2.2185015366579868
