dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-4.907908048506658,9.768584381721026e-05,-1.0974416023779223
5,-8.088052833948787,1.4239204875119364e-07,-1.8085435942319306
10,-7.0488627711439555,1.0409827596845431e-06,-1.5761736320345427
15,-11.169885785719247,8.608889279377054e-10,-2.4976623917776886
30,-12.45336381754677,1.3814718104770346e-10,-2.7846568044570863
