dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,4.827425775576408,0.00011702301585225539,1.0794452190523491
5,37.494502991304934,2.7981775590661423e-19,8.384025747112704
10,39.90342561163776,8.693741476340871e-20,8.922677220272815
15,53.09099977013288,4.0106538084496227e-22,11.871508447944283
30,65.35436057767144,7.895019571261907e-24,14.613679287770577
