dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,7.00000645489536,1.1471408214729569e-06,1.5652490276083342
5,8.507873574135163,6.638625547852397e-08,1.9024183655740319
10,17.048227848221668,5.678702556138075e-13,3.8120996364528614
15,14.971812678514071,5.689148897735981e-12,3.3477990895550667
30,23.530738362449593,1.6268710188243471e-15,5.261633053919938
