dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,2.4510642478820195,0.02409501072262567,0.548074627548359
5,1.2802509582412396,0.21586706612077372,0.28627281708866564
10,2.628787603080019,0.01653584719942667,0.5878147778895657
15,4.62366781026043,0.00018527135170951132,1.033883552911992
30,3.4499010742745386,0.0026835259122433832,0.7714213317727419
