dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,5.8589459996012545,1.2128695014643523e-05,1.310100153160886
5,5.977440728523215,9.419991778914493e-06,1.3365963800453773
10,4.8841285825636325,0.00010303476188027232,1.0921243521461976
15,4.701252243726297,0.00015548213305934883,1.051231959634541
30,5.223816694977009,4.8342843328545e-05,1.1680809231966875
