dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,0.822599371159178,0.42094030041496056,0.18393881121605019
5,-5.614788944564446,2.0526283152212997e-05,-1.25550497593604
10,-12.35641448569664,1.5778960765256771e-10,-2.762978274818079
15,-24.41010028509343,8.276415305922209e-16,-5.45826435750559
30,-33.31218355582021,2.5635511037680697e-18,-7.448830690976465
