dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,-0.990463678216659,0.33439444205046964,-0.22147441137369273
5,-2.6353009524735893,0.0163067927022396,-0.5892712070900888
10,-0.4784355767612284,0.6377993761152332,-0.10698144724924252
15,-0.5866624765291862,0.5643365252369847,-0.13118171773676351
30,1.3684689248730317,0.18713052126264074,0.30599895411121514
