mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",HMC,0.6140703986218773,1.0146418192214957,224.64973716396625,"[401648, 545538, 132382, 495618]",8
"(0, 10)",HMC,3.87600882994818,1.732914620488463,6.033488345130762,"[401648, 545538, 132382, 495618]",10
"(0, 15)",HMC,5.831681252737397,1.7328408416404386,6.032483488618639,"[401648, 545538, 132382, 495618]",15
"(0, 20)",HMC,7.747716764844883,1.7328721523704516,6.035744485951544,"[401648, 545538, 132382, 495618]",20
