means,sampler,wasserstein_distance,r_hat,ess,mode_distance
"(6, -6)",DEMetro,6.38986527148447,1.11946333237595,63.391300760976165,12
"(5, -5)",DEMetro,4.975758657732887,1.0314236050652064,111.22492118272883,10
