correlation,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0.0,-23.01847181503239,2.110574077031172e-05,-10.294173543315079
0.3,-18.20760915317512,5.3512615932018894e-05,-8.142690354849389
0.5,-17.81288239047968,5.8363898039570343e-05,-7.966163180064303
0.9,-42.07538454083152,1.9072393330654703e-06,-18.816684002548612
0.99,-41.53182914778887,2.0088630961111133e-06,-18.573598640872614
