correlation,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0.0,-5.659227034419749,0.004805361741075585,-2.5308832698134203
0.3,-7.253865645845111,0.0019176039577120676,-3.2440273367520165
0.5,-2.9878954916945495,0.04042207498070287,-1.336227485818834
0.9,-0.8567427426603575,0.43988065572993545,-0.3831470023636337
0.99,2.5907399687281294,0.06063660335366642,1.1586141364203553
