correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,-2.433504415840333,0.07170915701333522,-1.0882962594729801
0.3,-2.0969045675862032,0.1040161822289637,-0.9377642310905104
0.5,-3.110615059889081,0.03585054370863314,-1.3911093451493128
0.9,-0.32232079342899655,0.7633527871355467,-0.14414624093378076
0.99,0.7019372317606785,0.5214126165202676,0.31391587323098025
