run_id,dimension_corr,sampler,wasserstein_distance,mmd_rff,r_hat,ess,runtime
44,2,HMC,0.025364765009078836,0.016058697711979743,1.0010429928889406,4360.323655730621,1.889507532119751
44,5,HMC,0.030488462456097758,0.020365610897647185,1.0017895070008642,5419.334251241469,1.696603536605835
44,10,HMC,0.030429817880956573,0.022725727557549823,1.0028500191163179,5076.164305317373,2.179865837097168
44,15,HMC,0.027927911193249604,0.02292223484873785,1.0026278014803065,6410.113488581642,2.008932590484619
44,20,HMC,0.029058572952609545,0.022622190700681073,1.0044573600214632,7525.10610621056,2.435704231262207
