a,sampler,wasserstein_distance,r_hat,ess,runtime
1,DEMetro,0.20099350573242444,1.004964060566614,3803.8063916807914,8.612497091293335
2,DEMetro,0.1101287725440471,1.004813275734682,4858.804460629434,8.936790227890015
3,DEMetro,0.2212988486797734,1.0047780474693986,4464.412842658263,9.211153268814087
5,DEMetro,0.2642859149832484,1.00806566590708,2385.9824186139717,9.178605318069458
