nu,global_avg_wasserstein_distance,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std
1,5.1544504287724004,1.0189209252962832,1551.9940669853777,3.82080557346344,0.21174552340419456,0.017369684740486675,626.9370796018122,0.10678043297597738
2,0.1284015987034356,1.0051354547345253,3959.093439226129,4.128192520141601,0.024501688517231023,0.0016653120130746203,429.6423413339872,0.14768829894884436
3,0.036546432807817206,1.0034145090189504,5705.245014630689,4.079925584793091,0.005792950384354543,0.0007796788465553275,461.50300349452397,0.16554672708043866
5,0.023961879473676062,1.0022688425609942,7245.295114100931,3.8822956562042235,0.006057662629582736,0.0004826762903057771,322.45196996552306,0.08949748454749985
30,0.016858566189288923,1.0021332280695772,8694.795753096832,3.8565866231918333,0.005899019377557652,0.0008345143211046415,300.3798779597669,0.12075382823972144
