nu,global_avg_wasserstein_distance,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std
1,3.7488875768994276,1.0163147334014515,6351.465529561965,13.030743312835693,1.243911189016974,0.013744156776779155,3422.1820815368337,0.7494050568882208
2,0.09618559889041131,1.0076120385902843,9009.60685068571,8.444817113876343,0.0358279492741852,0.011466638859125675,4662.707992410923,0.32755092855992574
3,0.029971046464252266,1.0010568886128108,14029.879974855841,7.572444725036621,0.010778935689632401,0.00021831116220584536,629.9369469452134,0.14671384150339548
5,0.01840260285354404,1.0009472321367174,15605.69061736197,7.32823007106781,0.00443730363886971,0.00037186114524817993,567.3242684313813,0.041566125619605286
30,0.012912960003641921,1.0007652715253488,16498.77435814101,7.268372249603272,0.0039882842055243995,0.00017003844755661085,429.1980168695981,0.08969121546728724
