mu,global_median_mean_rmse,global_median_var_rmse,global_median_wasserstein_distance,global_median_runtime,global_median_ess,global_median_ess_per_sec,global_median_r_hat,global_median_mode_transitions,global_median_mmd_rff,global_q25_mean_rmse,global_q25_var_rmse,global_q25_wasserstein_distance,global_q25_runtime,global_q25_ess,global_q25_ess_per_sec,global_q25_r_hat,global_q25_mode_transitions,global_q25_mmd_rff,global_q75_mean_rmse,global_q75_var_rmse,global_q75_wasserstein_distance,global_q75_runtime,global_q75_ess,global_q75_ess_per_sec,global_q75_r_hat,global_q75_mode_transitions,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mean_rmse_mcmc_mean,mean_rmse_iid_mean,mean_rmse_iid_std,var_rmse_mcmc_mean,var_rmse_iid_mean,var_rmse_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_glass_delta,ws_t_stat,ws_p_value,var_rmse_glass_delta,var_rmse_t_stat,var_rmse_p_value,mean_rmse_glass_delta,mean_rmse_t_stat,mean_rmse_p_value,mmd_rff_glass_delta,mmd_rff_t_stat,mmd_rff_p_value
"(0, 0)",0.02358530058105423,0.048865854558673524,0.038862614651827276,0.7236334085464478,823.4754513105618,1133.803724207603,,,0.018984933740069238,0.018877397393071798,0.039422174705421566,0.03503065207200229,0.7208967208862305,778.6810990339222,1069.3918319588745,,,0.017381392461350786,0.03876454717055808,0.07037248301646962,0.043280242357491276,0.7276720404624939,885.8132750399607,1238.5153454693263,,,0.023756294021085384,0.04170540710280541,0.02753794399434225,0.005559477876636485,0.03000341405806279,0.017594089429929634,0.00875080501540138,0.052588221494712754,0.026689921286695062,0.013361518795616928,0.021042187150955873,0.012616068048450495,0.004168248808793029,2.5483441831833593,5.780717353459143,9.219400818701274e-07,1.9382751769591713,5.281945933414941,3.3551834998799563e-06,1.4180780632516432,3.550294508374385,0.0009414860741279873,2.021500992150531,5.3495496878881985,2.8235840047676168e-06
