dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,2.7433437934582634,0.11115419783858474,1.5838702776328175
3,0.6245224998057157,0.5960323732467454,0.360568233377808
10,-1.5994775295078372,0.25083869131290654,-0.9234587822241074
30,-5.809065440522707,0.02837841918172203,-3.353865495825937
50,-27.444469255666952,0.001325032339199044,-15.845071712525725
