dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,61.87666911326913,0.0002610814647046744,35.724511569103335
3,200.28193009048198,2.4928734037682867e-05,115.63282625155759
10,42.58199194704465,0.000551047405997516,24.584724513256706
30,52.690731026084464,0.00035999542929019605,30.421007741708035
50,82.68766346755179,0.0001462255603313885,47.73974476165221
