nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,-10.272986208254963,6.684801985994445e-08,-2.65247363335933
2.5,-9.516925196847064,1.7187766432375526e-07,-2.4572595196326947
3.0,-21.544992773367678,3.912714147545755e-12,-5.562893213694144
4.0,-15.331810624381456,3.8089075348131254e-10,-3.958656481029021
10.0,-9.67468967586075,1.404870280507616e-07,-2.4979941329555677
50.0,-4.978742952831022,0.00020234204023574515,-1.2855059027574722
