nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,-86.27863556216334,1.7219585907046002e-20,-22.27704791105051
2.5,-144.90285343926533,1.221931233450317e-23,-37.413755879213916
3.0,-151.3963487081009,6.617099914960286e-24,-39.0903691482057
4.0,-146.91669929952374,1.0073475211098111e-23,-37.933728644454554
10.0,-68.6293769406998,4.211373481868215e-19,-17.72002893012811
50.0,-36.47233509433727,2.7970091394273405e-15,-9.417116427844304
