nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,-197.7467876272503,1.5756917772683623e-25,-51.05800101642369
2.5,-332.0669400962883,1.1130195609412436e-28,-85.7393152545987
3.0,-309.2636627598559,3.0130192585630937e-28,-79.85153436373525
4.0,-244.99450110089916,7.855434033763881e-27,-63.257308178411805
10.0,-113.5031757377467,3.722338841604625e-22,-29.306393958263115
50.0,-34.849202618128444,5.256005270158508e-15,-8.998025424574625
