nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,-10.849061099560998,3.373652354541001e-08,-2.8012155307057647
2.5,-9.864102187189621,1.1063754926424437e-07,-2.5469002330849038
3.0,-24.309980337216764,7.521493071058478e-13,-6.276809932844686
4.0,-15.361044499681007,3.713878728920905e-10,-3.966204635174372
10.0,-9.72516674742907,1.3177769994731503e-07,-2.511027256792196
50.0,-4.935161108574279,0.00021942646391999682,-1.2742531189572477
