nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,-91.15510111642993,7.985313099415818e-21,-23.536145903052414
2.5,-165.06710159357942,1.97384116369786e-24,-42.62014236524406
3.0,-198.7607505783856,1.4668475377182391e-25,-51.31980512465157
4.0,-147.09761265411274,9.90150932631648e-24,-37.98044027174986
10.0,-68.72588698526388,4.1295554245413754e-19,-17.744947716484006
50.0,-37.10481966680666,2.203752779418603e-15,-9.580423242238108
