nu,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2.1,-22.677592768752362,1.945851015580573e-12,-5.855329275030109
2.5,-38.73850980999592,1.2121507279208852e-15,-10.002240223400456
3.0,-11.56445277264639,1.5011507259994335e-08,-2.9859288664307773
4.0,-9.663349454608946,1.4252650591567898e-07,-2.495066100418865
10.0,-9.311959717503278,2.2420630334945247e-07,-2.4043376604296345
50.0,2.870642833974439,0.012337034512315192,0.7411967925928443
