dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,2.3462608338240867,0.14354868286406652,1.3546143239974122
3,1.0121262296532445,0.41801056511258106,0.5843513511441817
10,0.9746392165364703,0.4325355688949881,0.5627082140300972
30,-1.0108780889514435,0.41848547028541505,-0.5836307367740103
50,-1.692524678048864,0.23262143147019504,-0.9771795784815964
