nu,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2.1,-22.43076690989897,7.174076126810303e-20,-4.095279006230705
3.0,-27.19080032743193,3.4598218575446487e-22,-4.964338231984441
4.0,-21.97226677075997,1.264398129893992e-19,-4.0115687166221425
10.0,-26.82749090453402,5.037330674805425e-22,-4.898007309892652
50.0,-23.12407065247943,3.1047820611172356e-20,-4.221858372568729
