nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,-17.84245591531206,3.533847400132777e-17,-3.2575718620359666
3.0,-14.24806837084267,1.2560457406931598e-14,-2.6013294825288042
4.0,-16.62264094212426,2.3077661378828045e-16,-3.0348651364367947
10.0,-12.854650296360825,1.6729246383210293e-13,-2.346927312052431
50.0,-10.381725754684021,2.802053134075451e-11,-1.8954351272242609
