nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-16.770069951722192,1.8286240829295875e-16,-3.0617818678326056
3.0,-104.14871436594734,6.97483649765133e-39,-19.01486673113057
4.0,-116.1218776117748,2.9934300643185113e-40,-21.20085726260773
10.0,-199.60251032990752,4.597488328811823e-47,-36.44226581411609
50.0,-86.16109107066382,1.6748833963620585e-36,-15.730791052886506
