nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-17.11190219603836,1.0729111671251803e-16,-3.1241916115308
3.0,-81.44779381022646,8.505215782118817e-36,-14.870264642963559
4.0,-124.68965241023865,3.8135577271062584e-41,-22.76511177085537
10.0,-181.57127123645236,7.145682035639759e-46,-33.1502270170313
50.0,-79.28771662100131,1.8482024697083085e-35,-14.475890308799901
