mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",DEMetro,1.0817271129130897,1.0720100522905507,60.784430871688585,"[568683, 585651, 963144, 520556]",8
"(0, 10)",DEMetro,3.5242109024746253,1.0472609012483909,56.93789606210196,"[568683, 585651, 963144, 520556]",10
"(0, 15)",DEMetro,7.415001285341583,1.00246546308522,2354.1070925637428,"[568683, 585651, 963144, 520556]",15
"(0, 20)",DEMetro,4.835688722994548,1.1183062872421015,25.032517365064592,"[568683, 585651, 963144, 520556]",20
